,BUS5 B-G 75 FAULT,,0.831998527,0.437763085,0.854640521,1.157108982,2.197406632,1.019124017,0.862695577,0.233323356,0.936695226,0.782711097,0.802808521,0.8909374,0.85059904,0.389749644,0.872760748,0.625421581,1.27039978,0.564894576,0.829625977,0.362273086,0.85339965,0.73611626,1.075857208,0.675445503,0.829625977,0.362273086,0.85339965,0.508333787,0.248798539,0.481808816,0.825250983,0.227137305,0.838474251,0.383434258,2.137651174,0.437474448,0.827485548,0.358232663,0.848251422,0.329724009,0.173814401,0.379255942,0.85772628,0.14890873,0.959202318,0.467334847,1.56391832,0.511259107,0.847251508,0.217147131,0.890155112,0.527533232,0.597159486,0.578683759,0.856541765,0.34808742,0.873682306,0.62366606,1.270081823,0.563069331
,BUS5 A-G 100 FAULT,,0.462387786,0.846125414,0.854682468,1.39102828,1.115638854,1.298645968,0.107183772,0.908597308,0.940378745,2.980167866,1.046279787,0.924800077,0.347362861,0.87423065,0.872806291,0.681222233,0.633233397,0.691015825,0.39029802,0.838327376,0.853445785,1.74386823,0.56724572,0.674108884,0.39029802,0.838327376,0.853445785,0.461224009,0.432766918,0.506896923,0.289252009,0.821525772,0.835894905,0.850172373,0.514188049,0.447566688,0.369295733,0.827764157,0.848297822,0.18511289,0.396742008,0.360769523,0.032907967,0.913869998,0.949516345,7057.98913,0.591082866,0.55206443,0.151927938,0.878224248,0.878567296,2.101602443,0.538645599,0.451212825,0.298745258,0.874151173,0.873729212,0.680149439,0.631475058,0.689429375
,BUS46 A-G 75 FAULT DATA MISS ,,0,0,0,0,0,0,0.497903354,0.85225171,0.864755087,1.551444669,0.783976347,0.919860057,0.407123154,0.871089345,0.872753858,0.686952719,0.622387644,0.651258587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443085605,0.848826701,0.864926865,0.671880539,0.468104839,0.526353145,0.410540819,0.837298051,0.857493405,0.488742957,0.529500288,0.553417085,0.373069908,0.87029396,0.873675094,0.685731972,0.620769128,0.649599908
,BUS46 B-G 100 FAULT  DATA MISS,,0,0,0,0,0,0,0.842960877,0.485529815,0.864799875,0.997161949,1.097171203,0.890769075,0.8667069,0.359936918,0.872802116,0.63281457,1.339050886,0.601684597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841977972,0.428748222,0.864975376,0.560118305,0.569762931,0.511389295,0.840772572,0.385679127,0.857520339,0.532378765,0.891302276,0.494260757,0.869209156,0.316034955,0.873826788,0.631102709,1.338796566,0.59990762
,BUS7 A-G 10 FAULT DATA MISS ,,0.452905782,0.833367145,0.845313838,1.214568059,1.101339465,1.29234128,0,0,0,0,0,0,0.314862193,0.873871853,0.863417866,0.501176694,0.595100033,0.627368652,0.377056129,0.823183215,0.842565301,1.616068802,0.603939767,0.708732059,0.377056129,0.823183215,0.842565301,0.619023494,0.347388059,0.44585372,0,0,0,0,0,0,0.324389175,0.815700541,0.837586121,0.182375263,0.435472847,0.402581629,0,0,0,0,0,0,0,0,0,0,0,0,0.266071516,0.871924601,0.863319593,0.499883996,0.593462076,0.625592913
,BUS7 B-G 75 FAULT,,0.83604396,0.471688482,0.85463709,1.159973621,2.044081273,0.965987568,0.864912685,0.240394016,0.925188079,0.802115201,0.660783234,0.890963973,0.87536199,0.286626715,0.880829762,0.634655883,1.552832063,0.616861866,0.826374777,0.401875193,0.853395815,0.736347903,0.747050734,0.658618822,0.826374777,0.401875193,0.853395815,0.580805997,0.462565707,0.481870763,0.814688057,0.320924958,0.835107373,0.349825187,1.205249121,0.419481384,0.835053396,0.345136425,0.848246161,0.286222317,0.724940623,0.349424481,0.858927742,0.149376316,0.947591971,0.524991394,1.210325407,0.53080999,0.892537862,0.039443328,0.941188299,0.511829562,0.675909457,0.555978532,0.878529181,0.233379857,0.90230405,0.632886633,1.55302839,0.615133916
,BUS5 C-G50  FAULT,,0.879795298,0.838559865,0.845500936,1.065670597,1.1076146,1.680178416,0.856811362,0.829040965,0.842535572,0.854139342,0.917840079,1.402376217,0.839761129,0.833745981,0.856922622,0.570407564,0.663155108,0.819755006,0.886826838,0.834206691,0.842664288,0.596466066,0.591766969,2.114158785,0.886826838,0.834206691,0.842664288,0.501434866,0.522186998,0.515397513,0.855792143,0.833852442,0.820864475,1.148428723,1.516797247,1.991088292,0.822297755,0.825609045,0.835117696,0.330542549,0.307105841,0.779003367,0.846255563,0.824990637,0.839819296,0.465715086,0.432156777,0.532338583,0.832136251,0.82182702,0.835553272,0.446309665,0.446173421,0.619726199,0.836847984,0.833217219,0.856479105,0.56852919,0.661372784,0.818773895
,BUS46 A-G 75 FAULT,,0.340692008,0.863283612,0.886202343,1.15213156,1.127560141,1.105095169,0.497903354,0.85225171,0.864755087,1.551444669,0.783976347,0.919860057,0.407123154,0.871089345,0.872753858,0.686952719,0.622387644,0.651258587,0.254686637,0.861990059,0.903276943,0.38997848,0.675952315,0.669582746,0.254686637,0.861990059,0.903276943,3.680868642,0.483381522,0.502658841,0.313974666,0.823678639,0.835044452,1.014299817,0.42004527,0.479853309,0.081037013,0.880635538,0.949443083,1.921280453,0.374083187,0.411354904,0.443085605,0.848826701,0.864926865,0.671880539,0.468104839,0.526353145,0.410540819,0.837298051,0.857493405,0.488742957,0.529500288,0.553417085,0.373069908,0.87029396,0.873675094,0.685731972,0.620769128,0.649599908
,BUS7 B-G 10 FAULT,,0.821591622,0.417010294,0.845313838,1.126394284,2.258387891,0.930452941,0.849993235,0.107072615,0.929747392,0.736759955,0.439388391,0.895396516,0.841124812,0.254772513,0.868657456,0.598320049,1.59130092,0.561283104,0.814686048,0.337305911,0.842565266,0.807103486,0.858743541,0.71371021,0.814686048,0.337305911,0.842565266,0.499501158,0.354992036,0.424243365,0.808185249,0.23334399,0.822890654,0.274485132,1.675542985,0.322329053,0.814459475,0.293418343,0.837586647,0.310163756,0.619092702,0.363510587,0.841983822,8.12419E-05,0.941289528,0.521671003,3.715602405,0.709720326,0.84131809,0.179861099,0.956232211,0.592294259,0.569092518,0.646459568,0.839806605,0.202283339,0.867030144,0.596541575,1.591608459,0.55943399
,BUS6 B-G 100 FAULT,,0.857016815,0.352837496,0.855567358,1.159137707,2.634241338,1.127914558,0.842960877,0.485529815,0.864799875,0.997161949,1.097171203,0.890769075,0.8667069,0.359936918,0.872802116,0.63281457,1.339050886,0.601684597,0.845702684,0.265537921,0.854265766,0.625654775,0.876237928,0.647657145,0.845702684,0.265537921,0.854265766,0.558586772,1.76426018,0.51642999,0.829497649,0.321087832,0.835099709,0.490404483,0.642101534,0.490324321,0.885271612,0.007172051,0.932517145,19.44381872,5385.610043,20.06297118,0.841977972,0.428748222,0.864975376,0.560118305,0.569762931,0.511389295,0.840772572,0.385679127,0.857520339,0.532378765,0.891302276,0.494260757,0.869209156,0.316034955,0.873826788,0.631102709,1.338796566,0.59990762
,BUS45 A-G 10 FAULT,,0.125,0.856,0.92,0.644,1.13,1.01,0.414,0.849,0.859,1.93,0.718,0.86,0.434,0.85,0.863,0.686,0.61,0.712,0.11,0.855,0.932,4750,3.57,2.75,0.11,0.855,0.932,19100,10.9,11.6,0.215,0.849,0.921,2.07,0.319,0.426,0.18,0.819,0.833,1.35,0.405,0.451,0.363,0.842,0.858,0.21,0.563,0.595,0.363,0.824,0.849,0.405,0.587,0.582,0.417,0.848,0.863,0.685,0.608,0.71
,BUS5 A-G 25FAULT,,0.423970228,0.856051547,0.854635634,1.148352513,1.127770651,1.156401104,0.39026627,0.871938872,0.865711719,1.949446972,0.861495464,0.907001536,0.460853096,0.862078214,0.872759685,0.678005001,0.620485539,0.687290457,0.345301649,0.852437739,0.860918839,2.833389006,0.646285119,0.694190985,0.345301649,0.852437739,0.860918839,0.328452287,0.477534133,0.497056018,0.159220309,0.851041542,0.880375515,1.082547957,0.441098867,0.487153604,0.380905652,0.830549139,0.848247054,0.502320955,0.365039641,0.382674843,0.335654415,0.872735871,0.881271568,0.340709218,0.522879328,0.51131704,0.376164747,0.847420096,0.857484804,0.772481775,0.528714571,0.476842366,0.432295946,0.860162405,0.873680958,0.676742422,0.618738772,0.685639994
,BUS8 B-G 50 FAULT,,0.820345844,0.470890089,0.845761983,1.146358701,2.121110586,0.953843905,0.852273694,0.363554008,0.881010046,0.833399787,0.717582909,0.869353807,0.877070559,0.240418012,0.901590705,0.642355045,1.784922289,0.668572154,0.816170086,0.398749978,0.84311297,0.689727239,0.598843652,0.624230159,0.816170086,0.398749978,0.84311297,0.610432349,0.632217505,0.499962546,0.813188563,0.323122273,0.825077233,0.391384757,0.996337162,0.418784335,0.821889013,0.292106926,0.834932066,0.231273309,1.14463268,0.278556279,0.853173004,0.287628505,0.906288141,0.515643643,1.12410824,0.513710067,0.871307703,7.9853E-05,0.939905646,2.20957489,10969.7811,1.379777756,0.886581168,0.184001012,0.922212679,0.640573814,1.785348996,0.666858536
,BUS45 C-G 25 FAULT,,1.025341642,0.947762192,0.854633232,1.141602784,1.07533039,1.968649357,0.86003143,0.836246177,0.86475892,0.810368527,0.954327721,1.132983357,0.859454953,0.841241149,0.872760027,0.568267422,0.672475423,0.805715354,1.030054335,0.945958153,0.853101507,0.741100651,0.679688412,3.11268121,1.030054335,0.945958153,0.853101507,0.605123947,0.530239973,0.921455897,0.847226331,0.835966786,0.831765909,0.454951034,0.484760295,1.334334786,0.843746851,0.84066589,0.847552114,0.39315305,0.390562141,1.080360273,0.857293887,0.833875578,0.864931033,0.497336668,0.514334647,0.511369789,0.838223052,0.829092452,0.857498795,0.503308853,0.521657492,0.227347372,0.858135372,0.841970669,0.873681595,0.566418354,0.670768208,0.804663798
,BUS7 C-G 50 FAULT DATA MISS ,,0.845256232,0.819139194,0.849404055,1.020364651,1.215857049,1.472000169,0,0,0,0,0,0,0.891726927,0.844397885,0.867404877,0.578869915,0.625899532,0.919770025,0.829501872,0.814668618,0.847296936,0.629527231,0.732411915,1.081379784,0.829501872,0.814668618,0.847296936,0.40192364,0.488541931,0.451072911,0,0,0,0,0,0,0.821433111,0.817715968,0.842186766,0.383449749,0.337139764,0.335153899,0,0,0,0,0,0,0,0,0,0,0,0,0.890209342,0.84320366,0.867675765,0.577082823,0.624176775,0.919043948
,BUS46 C-G 50 FAULT,,0.830929501,0.863139067,0.826946249,1.151252646,1.153501771,1.790509496,0.851254104,0.831692985,0.853469335,0.779923077,0.907790692,1.143963987,0.853526058,0.846673279,0.856923104,0.573117666,0.621732357,0.878828352,0.824853548,0.871995443,0.821465919,0.770871708,0.800536402,0.84869351,0.824853548,0.871995443,0.821465919,0.466526529,0.747921898,2.569306936,0.819467109,0.880783627,0.819499795,0.428281016,0.429162436,1.062558561,0.889942201,0.935377168,0.8196119,0.489950625,0.443548126,32288.4328,0.8470558,0.831466425,0.85206058,0.513524681,0.57004586,0.546946226,0.825759856,0.826420418,0.84291828,0.543991442,0.578524088,0.466533333,0.851130122,0.845812693,0.856336503,0.571238396,0.619925413,0.877931238
,BUS5 C-G 25 FAULT,,0.876291819,0.85152963,0.854635634,1.099804296,1.15226539,1.526339157,0.876705583,0.849053317,0.864757024,0.858574176,0.903661093,1.260366638,0.890699332,0.856808035,0.872759685,0.579342753,0.662699307,0.752958112,0.86774412,0.851590024,0.853389122,0.653078304,0.672516681,1.878449838,0.86774412,0.851590024,0.853389122,0.471647423,0.485264548,0.481761104,0.852317759,0.845746821,0.831745132,0.454074904,0.459428954,1.702227845,0.845143657,0.835843906,0.848246214,0.376068207,0.356998409,0.717781059,0.880036248,0.846356904,0.864712011,0.506167244,0.494832377,0.51131704,0.85757804,0.84318841,0.857330138,0.524625279,0.503780807,0.50048683,0.886594891,0.856832888,0.873680998,0.577509122,0.660980398,0.751764149
,BUS9 C-G 75 FAULT,,0.881091645,0.849902358,0.854637681,1.0976677,1.157021506,1.494550812,0.881500812,0.84326459,0.864760791,0.830719043,0.938042849,1.024930834,0.913475599,0.868080699,0.872759073,0.618777569,0.609244956,0.881374158,0.8741962,0.848427478,0.853392368,0.635190357,0.646060937,0.650996913,0.8741962,0.848427478,0.853392368,0.464891946,0.525347307,1.651399529,0.843678856,0.828360663,0.835131638,0.448352048,0.446948017,0.775210445,0.878382701,0.869459807,0.845649973,0.389145211,0.355363883,1.63411699,0.871436891,0.842072116,0.864933031,0.478606871,0.541324993,0.725774667,0.845852441,0.841703511,0.857432278,0.507698762,0.566873627,0.770251867,0.919234343,0.870332601,0.873372778,0.617080078,0.6075012,0.880501735
,BUS7 B-G 100 FAULT,,0.823735737,0.444217795,0.854682468,1.179129116,2.183095738,0.982227766,0.867711317,0.108328085,0.952313336,0.701965678,0.41301397,0.890829837,0.846795966,0.321374443,0.87308895,0.621810071,1.439347709,0.567712891,0.820264643,0.369617464,0.853445888,0.777331907,1.082087516,0.670990632,0.820264643,0.369617464,0.853445888,0.529972254,0.334543761,0.481703741,0.812679438,0.255684837,0.835953777,0.333581335,1.775696217,0.397562072,0.821860835,0.340870119,0.848297452,0.314295718,0.398019996,0.351304227,0.863235717,0.000941111,0.975741251,0.455449314,30.38372152,0.511642695,0.850731701,0.113748429,0.895961891,0.549608156,0.804104489,0.611962461,0.846438349,0.271936561,0.87372914,0.620118952,1.439353811,0.565817482
,BUS1 C-G 100 FAULT,,0.925294427,0.857929025,0.854715149,1.155557198,1.065212423,2.550597459,0.869248454,0.836176648,0.864837392,0.814256903,0.956348361,1.060040953,0.873277407,0.84254623,0.87284441,0.568965112,0.664139875,0.799972593,0.922408998,0.857082769,0.853196894,0.666630249,0.629601417,1.050112317,0.922408998,0.857082769,0.853196894,0.500364447,0.446957143,0.952375625,0.846049092,0.8289821,0.833684393,0.462474953,0.485085322,1.26238901,0.85029109,0.843047979,0.847325785,0.404215929,0.40464951,1.17564814,0.860441391,0.835695235,0.865016344,0.481185094,0.521816938,0.511363907,0.850740144,0.82932003,0.857583736,0.503716161,0.525281196,0.305196961,0.872352445,0.842730941,0.873768719,0.56711398,0.662414481,0.798824221
,BUS46 B-G 75 FAULT,,0.848220405,0.308908246,0.885948811,1.158037619,2.807904402,1.155379852,0.841326039,0.473249809,0.864755087,1.000660533,0.984258444,0.890901869,0.855577849,0.368260287,0.872753858,0.632843309,1.295024201,0.586147773,0.843722557,0.215091388,0.904055118,0.602153337,1.065771912,0.647685571,0.843722557,0.215091388,0.904055118,0.516963046,1.495206557,0.499861739,0.826544021,0.283844212,0.835056589,0.493874535,0.671710264,0.517154455,0.87345497,0.043543029,0.951335022,0.411441135,1.033646926,0.477274431,0.842926734,0.414860772,0.864926867,0.549918149,0.435926753,0.511422079,0.83757418,0.380761928,0.857493581,0.528190454,0.732810688,0.492486118,0.854998032,0.32494508,0.873675112,0.631199234,1.29465309,0.584304874
,BUS46 B-G 10 FAULT,,0.879564746,0.20387897,0.935692872,1.202091444,3.522811293,1.243647056,0.828976813,0.354730932,0.84928467,0.969619636,0.996231857,0.83687668,0.829815203,0.294024717,0.852472716,0.589968113,1.431391882,0.513754401,0.87755076,0.090347588,0.962079876,0.64133249,2.065432456,0.76639647,0.87755076,0.090347588,0.962079876,0.430713118,1.344864403,0.534718082,0.821773029,0.052443924,0.869630077,0.523307146,0.870723469,0.589494845,0.828530364,7.42794E-05,0.89902236,3.370302331,3.753924839,4.032531491,0.823756125,0.281125541,0.847372722,0.529996054,0.252841604,0.515457689,0.818669208,0.269186364,0.838339238,0.534885133,0.344869632,0.511596028,0.827349207,0.244032269,0.851550437,0.588115397,1.431374667,0.511786481
,BUS7 A-G 50 FAULT,,0.461427391,0.840408346,0.849404055,1.203539846,1.105565717,1.292985811,0.107178407,0.892363492,0.929926858,2.962622964,1.037386442,0.928919346,0.331163148,0.871142778,0.867404877,0.526826,0.61115268,0.650269713,0.389609692,0.831094135,0.847304533,1.679781316,0.57789234,0.687055138,0.389609692,0.831094135,0.847304533,0.535169206,0.38085334,0.468263915,0.2789703,0.812060726,0.828489731,0.633159039,0.474549112,0.421595419,0.351041353,0.820416654,0.842203977,0.135622013,0.415968063,0.379013216,0.010587808,0.897218286,0.937655166,409.0883183,0.616855881,0.57736223,0.09952996,0.877203747,0.898652088,2.323246163,0.571951073,0.487389496,0.28140547,0.871653576,0.867680135,0.525542311,0.609470739,0.648438807
,BUS8 C-G 25 FAULT,,0.876414756,0.826778619,0.854636939,1.040300181,1.218999308,1.353487433,0.885827754,0.88090295,0.864752543,0.882500543,0.877313315,1.343750215,0.916113612,0.867262856,0.872751734,0.627436084,0.595434163,0.961029971,0.860154777,0.829393785,0.853395639,0.619722687,0.679645473,0.655642029,0.860154777,0.829393785,0.853395639,0.421765914,0.545789356,0.684141085,0.829619475,0.816879505,0.835130742,0.448549868,0.420475925,0.464641111,0.836736858,0.83042795,0.848182595,0.374664007,0.314818501,0.596885737,0.899273406,0.882234082,0.864919025,0.530544337,0.536332943,1.904574823,0.907263309,0.866499471,0.855681521,0.549706246,0.603231311,1.816535227,0.921826224,0.872259235,0.873360855,0.625698225,0.593713002,0.960412585
,BUS45 B-G 75 FAULT DATA MISS ,,0,0,0,0,0,0,0.842311985,0.400157697,0.864755516,0.980322571,0.943975993,0.890889864,0.845342018,0.422664032,0.872757209,0.636219839,1.176743006,0.534419646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840211443,0.333109146,0.864927318,0.482827712,0.463910784,0.511332081,0.834745361,0.353663087,0.857495288,0.517051957,0.242734954,0.525630777,0.84544148,0.382719031,0.873678447,0.634508475,1.176047161,0.532528422
,BUS45 A-G 50 FAULT,,0.124858898,0.870329478,0.91599261,0.618430973,1.116903134,0.976779539,0.435801,0.85076556,0.861268536,1.838113507,0.727190542,0.877920416,0.43749109,0.855908388,0.867090689,0.67693104,0.611246592,0.714497832,0.016739229,0.872273706,0.930990329,518.980959,1.451493881,0.744867229,0.016739229,0.872273706,0.930990329,13709.60992,28.33308718,29.06866123,0.091478502,0.842514568,0.86870153,1.894900857,0.347226284,0.448449634,0.181383519,0.832801396,0.84150192,1.405626931,0.372825204,0.432028266,0.384594247,0.843492389,0.860834774,0.218962299,0.524378493,0.562883155,0.375950442,0.828993581,0.852567135,0.385369061,0.549989248,0.55289849,0.416532035,0.853535562,0.867462232,0.675798944,0.609462884,0.712883621
,BUS5 A-G 10 FAULT,,0.383225593,0.841600619,0.839796138,1.09929806,1.057993812,1.188314197,0.107192385,0.842521474,0.918996433,2.909984921,1.012114366,0.969533663,0.391102137,0.834003589,0.844288059,0.58760828,0.606568496,0.684580906,0.332779077,0.833672888,0.836143887,2.777636845,0.449839164,0.559446051,0.332779077,0.833672888,0.836143887,0.248904376,0.520065739,0.575077804,0.073074455,0.823274219,0.878301657,0.776269659,0.60993409,0.608641857,0.313081812,0.803030213,0.826710902,0.068442083,0.278923766,0.273185746,0.036316154,0.840212999,0.929692957,17128.92882,0.434127545,0.430782563,0.190425177,0.817494297,0.839875853,1.768859998,0.388924016,0.338673912,0.375023943,0.830201608,0.842828649,0.586443176,0.604792687,0.682911586
,BUS46 C-G 100 FAULT,,0.890079761,0.849766365,0.854674321,1.114358088,1.146948129,1.609511037,0.877506107,0.842768004,0.864799875,0.823666107,0.952204798,1.03886495,0.88419876,0.859160273,0.872802116,0.6029774,0.634927077,0.843378703,0.895384417,0.846513799,0.853153261,0.652289304,0.644352259,0.647657,0.895384417,0.846513799,0.853153261,0.484222657,0.522917894,2.066764658,0.833455531,0.827500801,0.835176632,0.444503115,0.456498605,0.837467641,0.894230469,0.883183562,0.845685133,0.576871794,0.521303937,28204.50513,0.87601694,0.842874455,0.864975235,0.477817081,0.541044628,0.554196327,0.852990949,0.840530608,0.857269847,0.507717722,0.565119457,0.616408947,0.878540496,0.85919725,0.873427472,0.601162738,0.633202541,0.84239474
,BUS9 C-G 100 FAULT,,0.857526784,0.826334203,0.854681592,1.037796147,1.207790281,1.411068684,0.878768299,0.843463913,0.864800493,0.839660574,0.913659529,1.176935469,0.933635381,0.876477535,0.872800391,0.670870763,0.53295008,1.162220931,0.844921927,0.82191838,0.853430161,0.620521002,0.662352896,0.650564708,0.844921927,0.82191838,0.853430161,0.418808227,0.554668107,1.024861196,0.830481556,0.809152868,0.835127158,0.44344165,0.417607332,0.411312943,0.847606944,0.833111033,0.845822891,0.382752993,0.30247916,0.991174627,0.871805673,0.840893239,0.8649583,0.472371748,0.555216007,1.35131783,0.866118821,0.84720565,0.855773388,0.510189354,0.562270056,1.39903315,0.9421207,0.874356942,0.873408464,0.669320854,0.531046103,1.162037753
,BUS45 C-G 25 FAULT,,1.025341642,0.947762192,0.854633232,1.141602784,1.07533039,1.968649357,0.86003143,0.836246177,0.86475892,0.810368527,0.954327721,1.132983357,0.859454953,0.841241149,0.872760027,0.568267422,0.672475423,0.805715354,1.030054335,0.945958153,0.853101507,0.741100651,0.679688412,3.11268121,1.030054335,0.945958153,0.853101507,0.605123947,0.530239973,0.921455897,0.847226331,0.835966786,0.831765909,0.454951034,0.484760295,1.334334786,0.843746851,0.84066589,0.847552114,0.39315305,0.390562141,1.080360273,0.857293887,0.833875578,0.864931033,0.497336668,0.514334647,0.511369789,0.838223052,0.829092452,0.857498795,0.503308853,0.521657492,0.227347372,0.858135372,0.841970669,0.873681595,0.566418354,0.670768208,0.804663798
,BUS45 C-G 75 FAULT,,0.884469842,0.847174284,0.854631259,1.122276024,1.113713841,1.716894431,0.869826618,0.84251629,0.864755516,0.826286541,0.941398122,1.1704911,0.869836867,0.844924232,0.872757209,0.573437211,0.672527111,0.766559149,0.895245114,0.844983189,0.853100928,0.67150537,0.654378245,2.501800389,0.895245114,0.844983189,0.853100928,0.479223582,0.470039533,0.578173996,0.858098941,0.847243242,0.831735604,0.457798782,0.476575341,1.648671271,0.835867226,0.839121871,0.847875965,0.377349582,0.371352485,0.908706117,0.87148266,0.843007792,0.864926943,0.525841727,0.499506258,0.511332081,0.855615152,0.835029278,0.857495206,0.507999613,0.527603693,0.435134723,0.867826739,0.844830553,0.873678413,0.571606699,0.67088495,0.765420427
,BUS9 A-G 100 FAULT DATA MISS,,0.491163577,0.849085127,0.854681592,1.368537443,1.12160141,1.272165474,0.410027878,0.867894861,0.864800493,1.883206824,0.820191426,0.891100425,0,0,0,0,0,0,0.422863316,0.842104485,0.853444161,0.468899978,0.617225195,0.657322314,0.422863316,0.842104485,0.853444161,1.631661435,0.390276285,0.527837928,0.396867089,0.816927557,0.835177571,0.208446592,0.475586476,0.447769428,0,0,0,0,0,0,0.343160658,0.865190201,0.864976242,2.246440322,0.423327292,0.521236697,0,0,0,0,0,0,0,0,0,0,0,0
,BUS1 B-G 100 FAULT,,0.901869,0.012093,0.936333,1.151235,4.109192,1.24083,0.835805,0.47092,0.864837,1.004422,1.093801,0.890708,0.843154,0.43806,0.872844,0.653424,1.115498,0.554745,0.911203,0.362934,0.964773,0.598423,1.781302,0.655737,0.911203,0.362934,0.964773,0.425557,1.510948,0.486355,0.83284,0.239931,0.843487,0.542045,1.035126,0.546013,0.843314,0.235118,0.848699,0.461706,0.897245,0.491361,0.834091,0.413603,0.865016,0.526615,0.295824,0.511364,0.834044,0.408186,0.857584,0.530029,0.315038,0.508317,0.843124,0.399783,0.873769,0.651755,1.114853,0.55277
,BUS7 B-G 75 FAULT,,0.83604396,0.471688482,0.85463709,1.159973621,2.044081273,0.965987568,0.864912685,0.240394016,0.925188079,0.802115201,0.660783234,0.890963973,0.87536199,0.286626715,0.880829762,0.634655883,1.552832063,0.616861866,0.826374777,0.401875193,0.853395815,0.736347903,0.747050734,0.658618822,0.826374777,0.401875193,0.853395815,0.580805997,0.462565707,0.481870763,0.814688057,0.320924958,0.835107373,0.349825187,1.205249121,0.419481384,0.835053396,0.345136425,0.848246161,0.286222317,0.724940623,0.349424481,0.858927742,0.149376316,0.947591971,0.524991394,1.210325407,0.53080999,0.892537862,0.039443328,0.941188299,0.511829562,0.675909457,0.555978532,0.878529181,0.233379857,0.90230405,0.632886633,1.55302839,0.615133916
,BUS7 C-G 75 FAULT,,0.883022493,0.831119889,0.85463709,1.037034625,1.223449773,1.367196919,0.932569195,0.862844541,0.86475175,0.904483476,0.853497452,1.530216068,0.909618837,0.878741299,0.87275324,0.608421463,0.625269262,0.905896204,0.868003472,0.826930826,0.85339578,0.613393564,0.691078929,0.96119667,0.868003472,0.826930826,0.85339578,0.434078556,0.535287132,0.614868299,0.833213325,0.816849287,0.834888025,0.451634661,0.405774665,0.65478463,0.847968198,0.827736414,0.848246084,0.380261323,0.322851014,0.388047069,0.937004205,0.864153858,0.864703015,0.555575677,0.513497896,2.347952282,0.927574523,0.869813191,0.85568075,0.549677633,0.583128433,1.501700923,0.920807251,0.87873493,0.873669175,0.606697951,0.623510115,0.905156689
,BUS45 B-G 25 FAULT DATA MISS ,,0,0,0,0,0,0,0.836160191,0.413398443,0.86475892,1.011125943,0.948897077,0.890905517,0.841901696,0.396121715,0.872760027,0.631749031,1.226525384,0.525204676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834576305,0.347070567,0.86493117,0.504929763,0.305596828,0.51136979,0.829853467,0.351004361,0.857498734,0.527256057,0.262417001,0.513685266,0.842156943,0.353808151,0.873681554,0.629960764,1.22601491,0.523292114
,BUS6 C-G 50 FAULT,,0.861152406,0.836925764,0.840591361,1.063728896,1.115304165,1.647484208,0.85493462,0.838502779,0.846968842,0.816357186,0.930588445,1.10774165,0.945079782,0.853151878,0.844533594,0.612114213,0.611205339,0.969987369,0.858892572,0.83089802,0.837054139,0.664317253,0.674817444,0.668365972,0.858892572,0.83089802,0.837054139,0.440027391,0.462379668,1.892492564,0.816468225,0.809827476,0.817466356,0.421515789,0.406606796,0.767973571,0.918460548,0.867447557,0.827085236,0.424867464,0.371817646,3.369715079,0.84664467,0.839961823,0.844824333,0.512247069,0.571260885,0.82580054,0.824852105,0.820916476,0.833076058,0.555805642,0.610147074,0.858555934,0.947608044,0.846471455,0.84302072,0.610307458,0.609358833,0.96929793
,BUS5 A-G 50 FAULT,,0.347373172,0.849624466,0.846395662,1.040973531,1.083278278,1.098966153,0.310612349,0.841677329,0.842535572,2.166595547,0.846295149,0.907878092,0.436381277,0.841155564,0.856922622,0.687401498,0.612449193,0.697267339,0.295587612,0.84432649,0.86147078,3.305954439,0.595481604,0.620645997,0.295587612,0.84432649,0.86147078,0.291035009,0.508136622,0.54076379,0.003916408,0.845298222,0.906830659,11701.58885,0.46222436,0.504299939,0.339694881,0.816422247,0.835499086,0.544123326,0.313100855,0.328874436,0.246846437,0.836518283,0.840750189,0.356008092,0.472559566,0.458517501,0.347707689,0.818606342,0.836047269,0.863151239,0.444964135,0.397768294,0.420982856,0.837718516,0.856479062,0.686217913,0.610664962,0.695639156
,BUS7 A-G 25 FAULT DATA MISS ,,0.478934641,0.847016543,0.854634678,1.210402554,1.116409559,1.293517002,0,0,0,0,0,0,0.327545411,0.877401584,0.872752363,0.538776711,0.625548044,0.654774698,0.412239235,0.839184174,0.853393325,0.412239235,0.839184174,0.853393325,1.555346057,0.563621247,0.669456386,0.412239235,0.839184174,0.853393325,0,0,0,0,0,0,0.377228855,0.828156087,0.848244193,0.14749086,0.399405847,0.378532563,0,0,0,0,0,0,0,0,0,0,0,0,0.280279049,0.87779864,0.873673795,0.537464758,0.623866571,0.653044051
